image_id,age,gender,ethnicity
froexeplew,34,0,3
zjlogysfdr,34,0,3
yzqzydwspl,34,0,3
yxryqdtoxv,34,0,3
lllcgpgcvl,34,0,3
jnyeeysxci,34,0,3
apjetsrobx,34,0,3
hcpqeqfknc,34,0,3
pngowbpyfn,34,0,3
igbdztowuz,34,0,3
iqycgzesok,34,0,3
cpdcrxlssm,34,0,3
ufgiildqjz,34,0,3
ppwknetwiw,34,0,3
uipmndrbjm,34,0,3
svilxirxql,34,0,3
wbrdehqbxj,34,0,3
ahjtudzsro,34,0,3
asasrwflky,34,0,3
qlsckxkhxb,34,0,3
oxnoenjidt,34,0,3
euqzosqzhx,34,0,3
hexniksukq,34,0,3
afyehrijgt,34,0,3
gcdrbmhvuy,34,0,3
ctnpureelr,34,0,3
nxswboypna,34,0,3
wsmnwpwtrn,34,0,3
zophncxpjz,34,0,3
denitxlgkg,34,0,3
ptccjenknm,34,0,3
nfdxshlxuj,34,0,3
comxoqriwd,34,0,3
gntuasoder,34,0,3
jzzllitkzp,34,0,4
etrxcbzdpp,34,0,4
behmfpvxnu,34,0,4
dbkyvyvxar,34,0,4
gdgftiukjj,34,0,4
xcmcetqkcy,34,0,4
tyayposezj,34,0,4
lgbklijtwc,34,0,4
oytakaktfi,34,0,4
zwsuroetti,34,0,4
gonqlzkrwo,34,0,4
hgxvtkvkeh,34,0,4
qftlrcinbb,34,0,4
jqsypizuhy,34,1,0
wmsbhrsxgk,34,1,0
twcnkivcqh,34,1,0
xtiuccedpm,34,1,0
wcvmpnextt,34,1,0
qcrqrweyse,34,1,0
tcqgczigxm,34,1,0
revjiugepn,34,1,0
vtwzugmvkz,34,1,0
qstywlsqgy,34,1,0
ivkkkukayh,34,1,0
gafvkfdkmp,34,1,0
eyjwdqqnjl,34,1,0
kncujerdrr,34,1,0
wbzoqvamll,34,1,0
nbvilunlla,34,1,0
deytprchnz,34,1,0
whvuubmxly,34,1,0
oafyzuqzsh,34,1,0
ojymokyfrd,34,1,0
bjdgivbmrw,34,1,0
diipbnirqi,34,1,0
uwuiigjfim,34,1,0
dupxycmzwp,34,1,0
ahbckoxzkn,34,1,0
vruxyzlrcs,34,1,0
ofkbkexnwj,34,1,0
rxxmublwmb,34,1,0
kjwlsmncad,34,1,0
fztwzhgzeo,34,1,0
fbuhdfbino,34,1,0
eotsyorpxl,34,1,0
dpmbmwavjf,34,1,0
zvlxzucswt,34,1,0
wivwdyuilz,34,1,0
kzltpxzfxa,34,1,0
owwqxjthsl,34,1,0
xyfnvtpald,34,1,0
pnqipucxjq,34,1,0
bosvzwfrbm,34,1,0
ophuctowmp,34,1,0
jixcmlyoff,34,1,0
sqodxeccgy,34,1,0
cvmysucgsf,34,1,0
tjwcknjjay,34,1,0
exdjcwpauw,34,1,0
dugafopgpi,34,1,0
whvnfnvafr,34,1,0
uysqqkikum,34,1,0
owzzyudogf,34,1,0
reqgwibdlc,34,1,0
xbalsxocyp,34,1,0
nqmlqbblqp,34,1,0
tltiikzyge,34,1,0
qpqullwymn,34,1,0
hprbqipspz,34,1,0
bmsadphrto,34,1,0
xlrlujstlp,34,1,0
rsylkdiuyv,34,1,1
uytteqtnwt,34,1,1
otyhklpiya,34,1,1
gtelcyrbia,34,1,1
cioabejqfc,34,1,1
bprbwkxbdx,34,1,1
nnzkqcvczi,34,1,1
djuyeryrlw,34,1,1
qsuwwtigiq,34,1,1
ykokrpvuzu,34,1,1
lzdxmuhuba,34,1,1
fveduxonco,34,1,1
xopmbbaqjp,34,1,1
nbnbcxjeiw,34,1,1
oaantddfjk,34,1,1
ggfztjpziq,34,1,1
qsgfbfkksz,34,1,1
cxmarjoixc,34,1,1
zfglqqruvd,34,1,1
vsldlioyrm,34,1,1
wgjqqijrdv,34,1,1
iuqjybtvfs,34,1,1
jpsnyokxhc,34,1,1
elwllkfjqd,34,1,1
jaeevgcqwd,34,1,1
amslptsqnv,34,1,1
ovrwfcvvty,34,1,1
rihmlqkyoj,34,1,1
ncmxhtsigz,34,1,1
rlczfhjwha,34,1,1
zscprqvkkw,34,1,1
ggbdxpqvbl,34,1,1
ihomzkexys,34,1,1
byaihptnzr,34,1,1
qljbqqgtia,34,1,1
cijtzahewr,34,1,1
xmoklbbwds,34,1,1
wreicuhekf,34,1,1
wqfytkqcvj,34,1,1
oujunpzgnt,34,1,1
cuxsmiceww,34,1,1
jqcwwgysnw,34,1,1
ogmblsjpkg,34,1,1
hjqxxedcpe,34,1,1
boidejwbvr,34,1,1
tfbijliwih,34,1,1
ainykordxu,34,1,1
qwwmzorfcz,34,1,1
klunctvnbo,34,1,1
nxcvnfuwoz,34,1,1
ymnzykugwb,34,1,1
xjtowhgcmg,34,1,1
fpmyjiagyl,34,1,1
amwduafxog,34,1,1
uqjwlmuodm,34,1,1
mxfyfnjwln,34,1,1
cjwdglwosh,34,1,1
abpawxlgzf,34,1,1
rnppcthegy,34,1,1
paquzvyvzs,34,1,2
nalwdabzct,34,1,2
tkvpruwqnp,34,1,2
pbuyievapd,34,1,2
firdfvphqo,34,1,2
wyudhigvbr,34,1,2
wbndqcgsim,34,1,2
ipzckpcjht,34,1,2
cshglzwnzf,34,1,2
pjbzksrrnu,34,1,2
oyyrkrfrms,34,1,2
okonmxqxix,34,1,2
gjwwivcaad,34,1,3
phrijwrwdj,34,1,3
wcjdzrszxf,34,1,3
rzsbmfkbth,34,1,3
itzttzflba,34,1,3
sgfwjvxotj,34,1,3
ekrpepwcay,34,1,3
ionvmjfycu,34,1,3
pmwcpmqxxe,34,1,3
dgvtgewrqo,34,1,3
hiagsstvae,34,1,3
tfnjorcmgr,34,1,3
ztalxclufq,34,1,3
kbheckmmdb,34,1,3
xzkoxijytx,34,1,3
zvctbsjgeg,34,1,3
mucuvhozma,34,1,3
mqrlqpllvl,34,1,3
kuitbixbag,34,1,3
tqkwzxbwlg,34,1,3
dmkotwjktw,34,1,3
atinuzipyo,34,1,3
esqbpfdfmy,34,1,4
paqxkgkble,34,1,4
kigbpkiuyz,34,1,4
lygevqwsyl,34,1,4
bdytzkqill,34,1,4
urjzorpbzh,35,0,0
nccsvplvfk,35,0,0
uwspfpywxh,35,0,0
sdivbujefd,35,0,0
xtwpjwgvxw,35,0,0
atoidksvox,35,0,0
lssownyjng,35,0,0
jdlsvrnsyl,35,0,0
nlyfhusyjt,35,0,0
ppnhrtazki,35,0,0
vwpocslnfm,35,0,0
fsibgcskte,35,0,0
qmdzapccwb,35,0,0
jjxpgakrvx,35,0,0
qtqrehvbld,35,0,0
xpxstfyoss,35,0,0
ztxmdakxxr,35,0,0
jlhmwdabvx,35,0,0
fjnyaedjin,35,0,0
ckxavpfjpz,35,0,0
qzbwrtasww,35,0,0
bssttygkjx,35,0,0
scysqyodcb,35,0,0
rpjymaiydt,35,0,0
xnyxufhrvy,35,0,0
ywiyflzbkr,35,0,0
ifvnwxdfap,35,0,0
ulrnfzgpua,35,0,0
ibbbsomzyb,35,0,0
wjuedcrugl,35,0,0
ccaobvrece,35,0,0
tcegvafijk,35,0,0
ergoimddks,35,0,0
notgxghbyp,35,0,0
ngfmeaaoxz,35,0,0
iampucxiou,35,0,0
hqnchgljdk,35,0,0
ysscpxhqfj,35,0,0
cnrmzrlvzh,35,0,0
seyyhfkrjh,35,0,0
sxqpsaopsi,35,0,0
iaifblbuxt,35,0,0
gcvajqtstv,35,0,0
zjoadxxwuw,35,0,0
xsxbxcrrlr,35,0,0
sotubcenma,35,0,0
uockguyzqo,35,0,0
pbjlwigink,35,0,0
gmhlohswzn,35,0,0
qzatrkhqsx,35,0,0
icbcysydoz,35,0,0
xogstihqyh,35,0,0
wadhblpmhz,35,0,0
pqejnobnko,35,0,0
oahnezwvsj,35,0,0
bogudkekzp,35,0,0
fflmyxnwwg,35,0,0
lomxdfezbo,35,0,0
abmbgfdurx,35,0,0
uajcrbxscs,35,0,0
oayztpxxgb,35,0,0
xhrrbwtllb,35,0,0
lbxvfdcjlz,35,0,0
lvhupolidz,35,0,0
akhsszqbub,35,0,0
pxgnarmajd,35,0,0
pyoqwsaxqe,35,0,0
uulkfxhgrh,35,0,0
dawsteoobn,35,0,0
nlgrqxjrop,35,0,0
woubyzheoc,35,0,0
lqveqtdkov,35,0,0
babaxcwzas,35,0,0
fnaeffbzex,35,0,0
vgzhdfssgd,35,0,0
qesmermuch,35,0,0
psphqcozcm,35,0,0
tyganmnztu,35,0,0
jukhhxquzl,35,0,0
ozclziziga,35,0,0
dgfdfdigry,35,0,0
vdaaczdhfe,35,0,0
piqqsuzkcf,35,0,0
qswfmaashn,35,0,0
rntpmnncaf,35,0,0
pftqjlibpe,35,0,0
retqwsvtvs,35,0,0
yulcqbbeju,35,0,0
wosxaarglv,35,0,0
jejnxehofa,35,0,0
tfatstihjj,35,0,0
esmtsfvhpw,35,0,0
urkcafvlia,35,0,0
cpbphnxfnh,35,0,0
cdedvnlglq,35,0,0
ljnjpxlcqz,35,0,0
baqreljsmt,35,0,0
abrpqznjny,35,0,0
xkonfjxofy,35,0,0
nutokvzvvx,35,0,0
hebrhgnmry,35,0,0
omiwogbxyr,35,0,0
opujajnmea,35,0,0
dagxzvsivt,35,0,0
wzakxqtyma,35,0,0
elxxyrluyz,35,0,0
qihrgqeyrm,35,0,0
ngltpulbcg,35,0,0
fpvqqnvnft,35,0,0
kgczyduveh,35,0,0
qsylqdofsa,35,0,0
dwaxmcnywe,35,0,0
seumohjkdl,35,0,0
vgdvrjqqes,35,0,0
ovjucysbff,35,0,0
swnpnlnfds,35,0,0
juuraxlqnc,35,0,0
jdxtuxhjhg,35,0,0
mcngkhanxv,35,0,0
zznbxmobci,35,0,0
agpbwcxcqx,35,0,0
tfqzshfpvi,35,0,0
jtohngtqnf,35,0,0
eavpfhqsql,35,0,0
rhwrlklcba,35,0,0
qrfzuhcoqa,35,0,0
gehdescsys,35,0,0
ddzjbvkzvc,35,0,0
kvrziwyliu,35,0,0
ayzywzwxrc,35,0,0
eeoengjgtx,35,0,0
juovsmgnmd,35,0,0
myfvhqlkgc,35,0,0
ucehzbhfuf,35,0,0
hxtoujvtzd,35,0,0
tzjwbwaqqw,35,0,0
hedollwomc,35,0,0
wpicowgbjr,35,0,0
dhjkanhrmy,35,0,0
yildpjvvuj,35,0,0
myhlefzfzf,35,0,0
dbcpjwsrig,35,0,0
incscvzsld,35,0,0
kbrteccpes,35,0,0
hmpbudkiue,35,0,0
jxcfvwdgwk,35,0,0
dxzribrtrk,35,0,0
mefsdkzmej,35,0,0
ymnlftxdne,35,0,0
aprosqvjgl,35,0,0
rwtlingcca,35,0,0
avqvgoievm,35,0,0
xgdfskocqj,35,0,0
ozkuezsbfk,35,0,0
fjaobrfdjv,35,0,0
hoklalaofr,35,0,0
dnwccfdqdj,35,0,0
pmkaymhfkg,35,0,0
tkzgshrkhi,35,0,0
fibnhxwqfy,35,0,0
iwwvjkrtgu,35,0,0
igqjlkvifk,35,0,0
sekvloqwen,35,0,0
qxuchoaufh,35,0,0
jjyytyxxlc,35,0,0
nvqpenvmjm,35,0,0
hmjarjbzue,35,0,0
qfnssvrdjj,35,0,0
wumlteibzm,35,0,0
fzwzhlwoyo,35,0,0
powaibtval,35,0,0
trsangnjqd,35,0,0
dxjtkvtbhw,35,0,0
oevjpynesw,35,0,0
iavvmbyiaf,35,0,0
wmllusprnn,35,0,0
ujwtwevtxm,35,0,0
leqmbqlqvl,35,0,0
xewlqdfkcm,35,0,0
fujkrepccu,35,0,0
yzoxzsraws,35,0,0
czogdoqlmu,35,0,0
fpdvohbwng,35,0,0
jnaqxovkhf,35,0,0
krtgrmoqwl,35,0,0
lfdbdhyqkv,35,0,0
aygubybgpr,35,0,0
gqmyuibxei,35,0,0
sygxsrtluw,35,0,0
wlfenyreio,35,0,0
plrnerykcp,35,0,0
uxcbtgnunr,35,0,0
qronveweiy,35,0,0
vfsqgtbuwf,35,0,0
qgpebyebgc,35,0,0
arfjuibebe,35,0,0
vrrjtlhiaz,35,0,0
xptnorahet,35,0,0
mfhiaggjla,35,0,0
slfgvivocn,35,0,0
nwrnijkmss,35,0,0
xmgabqmsxo,35,0,0
lqxtfjmfcu,35,0,0
yipygaszul,35,0,0
ofuhogoftm,35,0,0
hmbvotrchk,35,0,0
lbkynahsnj,35,0,0
vamxqomldb,35,0,0
iabogtmqmy,35,0,0
lopzwqpksc,35,0,0
gjwcnuhwsz,35,0,0
wgqsbbqykp,35,0,0
wmihpfbkpx,35,0,0
ysogsusjlj,35,0,0
gntxvumacg,35,0,0
ntvcxkanca,35,0,0
bxyanlewzz,35,0,0
abypjrexmv,35,0,0
aawgyifarj,35,0,0
fsuljjarfz,35,0,0
lbsvqycspt,35,0,0
tasljpfauu,35,0,0
gcpwaceiwv,35,0,0
bsqenifikv,35,0,0
wurztamktx,35,0,0
kbfuzsubru,35,0,0
tpriwtquwd,35,0,0
ngybytdfyo,35,0,0
eqxdrbrppd,35,0,0
hftruntdgd,35,0,0
zcleemetsa,35,0,0
ysvyczhngs,35,0,0
nuzsxwmbcg,35,0,0
utbophqsgs,35,0,1
twjdsspzcv,35,0,1
pkzxodoyhe,35,0,1
elfrhukvjj,35,0,1
onxsiopego,35,0,1
yjzskhfuhy,35,0,1
vpkplenmut,35,0,1
dtzzbzdxie,35,0,1
vwusxsevcp,35,0,1
wubjaeznia,35,0,1
nfispmrbdw,35,0,1
fvvlcdwjxl,35,0,1
jgmgabboma,35,0,1
brdpmlexjf,35,0,1
dxriwmqhds,35,0,1
ejgqebigxu,35,0,1
xgkzdaxpzb,35,0,1
zyavaymljk,35,0,1
qvfsibolib,35,0,1
vylfufofqa,35,0,1
cxvqpyadus,35,0,1
indznnmrza,35,0,1
npfrquxtbk,35,0,1
thbiatwjtc,35,0,1
fvftjgtfmn,35,0,1
vtqblzioaj,35,0,1
cmyjliekpp,35,0,1
spwcerddgz,35,0,1
jnkwvvpwap,35,0,1
gtfcmczbba,35,0,1
erhmdfotqb,35,0,1
hcfpmyammr,35,0,1
znaywffpem,35,0,1
emygxjoltq,35,0,1
cxrwedldse,35,0,1
owcsrbeqlg,35,0,1
auhvfrmljw,35,0,1
gwdlspufqy,35,0,1
pykvlmzrzh,35,0,1
fkserwqyly,35,0,1
szxxlwakry,35,0,1
azesdsoxzv,35,0,1
oyqkmflrbq,35,0,1
ttdyhdsnjs,35,0,1
exumeohcih,35,0,1
hdotrxcvsc,35,0,1
zwjlvifuqt,35,0,1
qtyescczls,35,0,1
ztkogcoibw,35,0,1
pzclbtedoy,35,0,1
jdlqbazmbw,35,0,1
ebvwglxasb,35,0,1
xdkuackcre,35,0,1
jvieimejuj,35,0,1
cwgkephcip,35,0,1
aikcavbxjm,35,0,1
vvmmrajzha,35,0,1
irssixsjny,35,0,1
xpbuhuksxp,35,0,1
nhlgezfvlk,35,0,1
clgckqypdu,35,0,1
lncngymfjq,35,0,1
ptuvpefjkt,35,0,1
vzwyfxkobd,35,0,1
qkjvzwfiph,35,0,1
xohnuizxai,35,0,1
rlewtimenv,35,0,1
xltddzwwjb,35,0,1
dxldlrwspw,35,0,1
cchjwnvnyt,35,0,1
hkcsoglmct,35,0,1
zhfjirjssi,35,0,1
jijetcoabd,35,0,1
retyuhdimp,35,0,1
lngdpjmvjj,35,0,1
xnidfajkod,35,0,1
bnfjeqaxev,35,0,1
wpglhnezxv,35,0,1
grhryfqszu,35,0,1
jrazzwvihu,35,0,1
lwmxjhlypb,35,0,1
nwrjyyeuhg,35,0,1
lmfufelkxq,35,0,1
cbepgvgmcf,35,0,1
hvsrfacozi,35,0,1
athzgrmlwo,35,0,1
njwqnoimen,35,0,1
umlnyfkowa,35,0,1
htzlpwrguy,35,0,1
ppkbxnkcwu,35,0,1
dqwpssuopg,35,0,1
carlysaoxf,35,0,1
qkvhcaqjvs,35,0,1
yhmmftnoxw,35,0,1
llldgvpikb,35,0,1
hbhvuzbmsd,35,0,1
aoxvgyrpuw,35,0,1
okfifizaag,35,0,1
mvumhiodyh,35,0,1
usvtqgkxht,35,0,1
ucyxapiztl,35,0,1
qmidiqqwzl,35,0,1
cfflwbocad,35,0,1
tkwgfwdbyh,35,0,1
xsloiaafii,35,0,1
fpnwadlsur,35,0,1
bydchzobuz,35,0,1
iqdhwotsrd,35,0,1
yzxakjlqlw,35,0,1
rdrescvaoq,35,0,1
uazcfanwxb,35,0,1
xiwaddlais,35,0,1
zgzoodxsat,35,0,1
xfbykhngrg,35,0,1
wtpvepozyu,35,0,1
wevegzlvel,35,0,1
clgupxdbtx,35,0,1
jtcwgyxdye,35,0,1
jgmdoilgxm,35,0,1
pemghxehuk,35,0,1
agkkolclhi,35,0,1
nllpuixfsv,35,0,1
lbbofvoclv,35,0,2
cxptuybwrb,35,0,2
udiqgrcdol,35,0,2
gqttepwyik,35,0,2
dkaybkknpy,35,0,2
zdewhgrkrz,35,0,2
wpkauktjct,35,0,2
ipnswlolnu,35,0,2
ywkwxgdcst,35,0,2
fvbbmuqsvg,35,0,2
pvwhehupsn,35,0,2
idorubhhbn,35,0,2
jznvwkbslr,35,0,2
qpxxegcyqd,35,0,2
zkufyzibia,35,0,2
lwkmzhdmug,35,0,2
iyacwfghbb,35,0,2
uepexyeerk,35,0,2
ypnjdswijt,35,0,2
obtdfajvky,35,0,2
motthvpahg,35,0,2
vrhfoetsqt,35,0,2
qlfmaosybf,35,0,2
tdlrbuudye,35,0,2
uceibrkreg,35,0,2
dejbikvbsm,35,0,2
grcxdmsnsg,35,0,2
eraxilbizc,35,0,2
gzjhvbjfmz,35,0,2
mylqfndoiq,35,0,2
maznrnmnjr,35,0,2
wocteaohia,35,0,2
wayprchzvl,35,0,2
cdcwtdcycf,35,0,2
llqfdgbrnn,35,0,2
uwnmlvzgvt,35,0,2
qurnsumeus,35,0,2
vfruaqgqki,35,0,2
ipdamflckb,35,0,2
nslhmnetdp,35,0,2
gjatzudxzw,35,0,2
ngrctxzjqw,35,0,2
izgwgzfkin,35,0,2
hfkbcchbpz,35,0,2
adintczkrh,35,0,2
olfttjrcyd,35,0,2
muxddodenf,35,0,2
lxwfzdxelz,35,0,2
mcykavroqp,35,0,2
ftjuzkkrwb,35,0,2
qcyqkcvdjz,35,0,2
ipkwspeegz,35,0,2
dlfbuvqwxc,35,0,2
obrtctxgmz,35,0,2
lzelhegeps,35,0,2
lgqvxjczkm,35,0,2
zohjrepnaw,35,0,2
tfrvanqlfm,35,0,2
hafczzbsko,35,0,2
ejqumgqdjn,35,0,2
zgeekvtvyu,35,0,2
oahvjfyuyk,35,0,2
xminlcttat,35,0,2
zznuahzycw,35,0,2
dqtcwvvvse,35,0,2
nsxbbtvmoc,35,0,3
xtrqosjpei,35,0,3
fsquvklcsb,35,0,3
nctlxnajlu,35,0,3
gyogprrivw,35,0,3
cskngejowg,35,0,3
ngctrhvutf,35,0,3
jskjsozmyk,35,0,3
mezumvlusn,35,0,3
lkdtalmnrc,35,0,3
inwuwylelu,35,0,3
oioqblvwgb,35,0,3
npwcdbzdnf,35,0,3
jtonvatvkb,35,0,3
yeubjymwjh,35,0,3
htpqzolvuk,35,0,3
lzatwnrhkq,35,0,3
omluimkpsl,35,0,3
dvfqmncmgf,35,0,3
bbjyaeitbl,35,0,3
gmlnpeyfxe,35,0,3
uvdidrvpqx,35,0,3
fhahvywqrj,35,0,3
mvvhtzjqxq,35,0,3
nqfzhirxjz,35,0,3
eesgxnxsqr,35,0,3
tehodkmewd,35,0,3
mjjosljfwh,35,0,3
fhfaqxquxp,35,0,3
przntqwrgr,35,0,3
nwyszgtmog,35,0,3
rbvimziqll,35,0,3
hklsncjvoh,35,0,3
zrorluunbx,35,0,3
kleiiuvrwy,35,0,3
pagxcrzliw,35,0,3
tuuzziwnlk,35,0,3
boikftjfga,35,0,3
nwuatzlnps,35,0,3
cgbfnmoevo,35,0,3
ribzvxriun,35,0,3
juizrwmrsb,35,0,3
wolqqflwgu,35,0,3
huziybbzdc,35,0,3
yxuvkfiqjy,35,0,3
ehrqbgibcc,35,0,3
omlmqwqogd,35,0,3
jnnxptdkvd,35,0,3
nnnpsqtkfm,35,0,3
dxhfiardjl,35,0,3
qrhiczghqw,35,0,3
hgcjexyecy,35,0,3
bbqqmqfrhj,35,0,3
kresiouawi,35,0,3
tvppofmxdd,35,0,3
dseypbusfa,35,0,3
liqodemigi,35,0,3
ctlliesmbv,35,0,3
nrjnxvgxru,35,0,3
zohklfxhvt,35,0,3
uajlhmqdzr,35,0,3
kfutwdfpzm,35,0,3
emnunuhrzh,35,0,3
fdesitdryh,35,0,3
tbthggkuhc,35,0,3
slurbsumtq,35,0,3
oifszpkkoz,35,0,3
yaedhhsceg,35,0,3
yoykpgznxf,35,0,3
ffeibgjyuo,35,0,3
vlztcfasxq,35,0,3
lozteaoiug,35,0,3
gugkoznznq,35,0,3
viyygzbpdy,35,0,3
pfmbtmocwd,35,0,3
jsgsbnardw,35,0,3
vsxihencsw,35,0,3
wjeetgmvmi,35,0,3
evdviltnrz,35,0,3
pmueunfhge,35,0,3
mahmhdjmge,35,0,4
wotuvdurwl,35,0,4
fnzzfewxwv,35,0,4
jljzgonzws,35,0,4
fldagcaemc,35,0,4
guthfnhpim,35,0,4
qbxmdietgc,35,0,4
allsrrmzzi,35,0,4
emhbkxlnyk,35,0,4
ranerxpnoo,35,0,4
acnxcuuvuv,35,0,4
zynedjxklj,35,0,4
xhhzyhubut,35,0,4
uhpwpbrgcm,35,0,4
lkpgjyhxlu,35,0,4
zyxnpxjoio,35,0,4
lhrpfheljs,35,0,4
ksicboizzm,35,0,4
ppdghowszn,35,0,4
xqzjeouwzd,35,0,4
zaadiphpih,35,0,4
tjjgejhvoq,35,0,4
cvnzwqfouv,35,0,4
lmbakzwear,35,0,4
jawovwzrut,35,0,4
wbfvuodaky,35,0,4
udjvgxjsro,35,0,4
rhrmzomuse,35,0,4
xdnlbsdvsc,35,0,4
vjhkdzpmkn,35,0,4
ucivpbbajt,35,0,4
zwskuvxnzg,35,0,4
vmiykhnyak,35,0,4
ywiuoojnwx,35,0,4
drwyzucyjf,35,0,4
bbqsokvfxm,35,0,4
wsbeyjgohm,35,0,4
xdsqxdgenk,35,1,0
skxmiqqmuk,35,1,0
bjfgjnblde,35,1,0
kffsawgtao,35,1,0
jzfvayrkoo,35,1,0
oalwttylnx,35,1,0
rdyajzuecl,35,1,0
ycnzkuzrzg,35,1,0
lyngeaqcto,35,1,0
kqxaqigchz,35,1,0
sjdbzcihtf,35,1,0
iyrknmlztl,35,1,0
tmhainazqs,35,1,0
vvvhudalhb,35,1,0
qtwkyqpruu,35,1,0
azfhlalzaj,35,1,0
egilehpdrm,35,1,0
bzkohhgtyd,35,1,0
rruhzmxnlb,35,1,0
qgwnakpsql,35,1,0
tbvhqzemvh,35,1,0
kyzbkmjttu,35,1,0
lumjjjtukt,35,1,0
shlvwrqsqc,35,1,0
fakqzjvzad,35,1,0
vfyktqftab,35,1,0
ylbqfmjzuv,35,1,0
hvyxwuuhjt,35,1,0
rkydqswnog,35,1,0
nmrflesvwj,35,1,0
eotgvgclyi,35,1,0
tcaebaikqf,35,1,0
yykhvruuun,35,1,0
jwtnwrgzpj,35,1,0
wypzzjkgbo,35,1,0
smjacnssno,35,1,0
mcmiybhgsu,35,1,0
aqzfkakqbd,35,1,0
tumnnarvbk,35,1,0
wclynlgure,35,1,0
vihcdrkqfn,35,1,0
ommsrcpvna,35,1,0
ozuutqqgxt,35,1,0
vceavknkrf,35,1,0
ixhshnewny,35,1,0
tehfcxoqkw,35,1,0
otjiwsldlk,35,1,0
wwisothcbj,35,1,0
duqltnqikm,35,1,0
qbtijdszxa,35,1,0
ahsfafqckv,35,1,0
muxjgqcjmc,35,1,0
zmshhmgkcc,35,1,0
pbcuthscbv,35,1,0
lmbnjlehwp,35,1,0
sblpjcgxmo,35,1,0
sdyrjubhps,35,1,0
enkatctray,35,1,0
edppveqtzd,35,1,0
nvztgrbxyo,35,1,0
lciexdokmw,35,1,0
mohakfrrwx,35,1,0
xmgfdfxrwc,35,1,0
ddlpzhfwgm,35,1,0
dauepdzcwp,35,1,0
yejepcourm,35,1,0
brtupxkcie,35,1,0
snayhgphrg,35,1,0
jwkjtdcttx,35,1,0
zlltbnqxmy,35,1,0
ezeeivcyri,35,1,0
wrjheslpnt,35,1,0
mlxpvhhcwt,35,1,0
ojrqqyowos,35,1,0
orusdnwawv,35,1,0
qcduwsrrxf,35,1,0
pzvtcwehiq,35,1,0
wixpjwffaf,35,1,0
dxsmngewji,35,1,0
moeccjobqa,35,1,0
bjbfayvzzk,35,1,0
zjzcwdmryl,35,1,0
mqjdpyrdbb,35,1,0
oxvfohsfts,35,1,0
hkqgoozgqc,35,1,0
aexdamslkd,35,1,0
xnpehgeltn,35,1,0
luzdfcaduw,35,1,0
panlvvncvc,35,1,0
hhvxaiakcw,35,1,0
oyfuexgqcc,35,1,0
pbzwguyrxf,35,1,0
siycvmjflb,35,1,0
zluxnzjhdq,35,1,0
uxrnopefmh,35,1,0
yqyxkwjtsa,35,1,0
hwgjmzfwrg,35,1,0
pbdesnkmqu,35,1,0
hwhlvswtrz,35,1,0
fquupdmcfz,35,1,0
jkkkkfzavu,35,1,0
wqhvdsopav,35,1,0
vxnzqfamms,35,1,0
bxbmtphsip,35,1,0
qftyyzgywu,35,1,0
kezrdjbzva,35,1,0
cjsuxnvzzj,35,1,0
kygvrmvfzq,35,1,0
bjqunjykiy,35,1,0
kyxvvyhiek,35,1,0
omvjakbeak,35,1,0
wsabhspkyw,35,1,0
owwkbndxpd,35,1,0
tawkpklrjd,35,1,0
tkjwhcwhdv,35,1,0
uflweqajdz,35,1,0
upqujdfzwd,35,1,0
qmgosgglcz,35,1,0
ncbbugffhl,35,1,0
wbublhxhlo,35,1,0
jbltvwokkr,35,1,0
fcjuryxled,35,1,0
csfhkjglkb,35,1,0
fdbgmpdyaf,35,1,0
boognlaebi,35,1,0
eowwfxouar,35,1,0
zpetruazxe,35,1,0
vbcgkvgdce,35,1,0
rxvpcrrkkd,35,1,0
kvstzovmlt,35,1,0
vmczbvxmdv,35,1,0
mssiihlugh,35,1,0
hrizzjidfj,35,1,0
fhktveucjl,35,1,0
rmjzidbqcu,35,1,0
hyiyzmjuis,35,1,0
oksivsfawj,35,1,0
ntbxelxuto,35,1,0
wbadueowan,35,1,0
xxiuanzclw,35,1,0
unbumjtqoz,35,1,0
xoywcxvquy,35,1,0
cutfeasddw,35,1,0
amzyodmrug,35,1,1
fnluruxstx,35,1,1
kmuayhmgib,35,1,1
lwytpzanfr,35,1,1
ntexrqiwwq,35,1,1
dhwelunlqx,35,1,1
abznnqbfqg,35,1,1
bzmhqkimsm,35,1,1
tsqpiuuxfa,35,1,1
hosctwvuth,35,1,1
lftijlijcy,35,1,1
oyplqoezxv,35,1,1
vaawdylcxe,35,1,1
pkgqttnjoq,35,1,1
mmelmsywvd,35,1,1
gntfjcdziq,35,1,1
uuffkhkhyj,35,1,1
rzsojgnogc,35,1,1
gmcpgzqjmn,35,1,1
iiijpboqjb,35,1,1
sulgbxvqrp,35,1,1
pcincgenpb,35,1,1
iavywdejoa,35,1,1
wqvoplgopt,35,1,1
nzsfkdbshl,35,1,1
bkolsdesit,35,1,1
ylktfhxcln,35,1,1
lqwwqhyyjk,35,1,1
fdsqfaegtl,35,1,1
hwvvfyrlxz,35,1,1
dursvvftlu,35,1,1
gcsrrwhnfq,35,1,1
ynbmlyoqat,35,1,1
goltlcdkkr,35,1,1
saxlxytebo,35,1,1
cnxmvrthnc,35,1,1
zdtcilxrcv,35,1,1
ftilbxzsvo,35,1,1
dvlmtxciia,35,1,1
ycppbyhpot,35,1,1
sjqgmgevgw,35,1,1
imuzujehkn,35,1,1
xmsxbhaojf,35,1,1
dnhackdppr,35,1,1
